Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
24:12.0,8276,Male,5,Bachelors,Standard,Not completed,67,60,72,75
25:29.1,20339,Female,3,Some College,Standard,Completed,81,83,73,67
26:46.3,11459,Male,5,Some College,Standard,Not completed,75,68,81,83
28:03.5,6693,Male,2,Associates,Standard,Not completed,71,66,73,65
29:20.7,26,Male,1,Some College,Standard,Not completed,54,55,62,69
30:37.8,5765,Male,1,Some College,Standard,Not completed,76,76,79,78
31:55.0,6030,Female,0,High School,Standard,Not completed,54,48,43,47
33:12.2,11047,Male,2,Associates,Standard,Not completed,75,72,78,79
34:29.4,3099,Male,2,Some College,Standard,Completed,82,80,84,81
35:46.5,29186,Male,2,Bachelors,Free or Reduced,Not completed,58,53,59,54
37:03.7,10924,Female,2,Some High School,Standard,Not completed,74,72,62,70
38:20.9,20997,Male,0,Associates,Standard,Completed,80,76,84,68
39:38.1,21935,Male,2,High School,Standard,Not completed,69,67,74,76
40:55.2,12523,Female,2,Associates,Standard,Not completed,59,57,52,49
42:12.4,16147,Female,1,Masters,Standard,Not completed,63,66,57,65
43:29.6,6071,Female,2,Some High School,Standard,Not completed,59,63,56,61
44:46.8,5700,Male,0,Bachelors,Standard,Not completed,59,56,63,59
46:03.9,21552,Male,2,Some High School,Standard,Completed,95,87,92,92
47:21.1,13536,Male,5,Some College,Standard,Completed,74,68,81,83
48:38.3,19314,Female,2,Masters,Standard,Not completed,92,99,89,96
49:55.5,27631,Female,3,Bachelors,Free or Reduced,Not completed,86,87,75,79
51:12.6,22032,Female,3,Bachelors,Free or Reduced,Not completed,51,52,44,54
52:29.8,7596,Female,3,Some College,Standard,Not completed,66,70,60,68
53:47.0,16741,Female,3,Some College,Standard,Completed,76,82,68,76
55:04.2,27114,Female,2,Masters,Standard,Not completed,59,68,58,55
56:21.3,22505,Male,3,Some College,Standard,Completed,74,75,77,75
57:38.5,18547,Male,1,Some College,Free or Reduced,Not completed,59,50,59,58
58:55.7,6454,Female,2,Some College,Free or Reduced,Completed,76,71,60,47
00:12.9,5118,Female,1,High School,Free or Reduced,Not completed,57,56,48,49
01:30.0,2231,Male,3,Associates,Free or Reduced,Not completed,64,69,71,66
02:47.2,26756,Male,5,Associates,Standard,Not completed,64,62,74,65
04:04.4,15055,Female,2,Some College,Free or Reduced,Completed,76,77,67,60
05:21.6,15991,Female,3,Some High School,Standard,Not completed,50,54,45,54
06:38.7,1590,Male,2,Associates,Standard,Not completed,84,85,89,90
07:55.9,27334,Female,2,Some High School,Standard,Not completed,69,73,67,61
09:13.1,12008,Male,3,Bachelors,Standard,Not completed,56,62,67,74
10:30.3,24702,Female,2,Some High School,Free or Reduced,Completed,78,86,71,74
11:47.4,6472,Male,0,Associates,Standard,Completed,73,76,77,89
13:04.6,27590,Male,3,High School,Standard,Completed,81,82,85,89
14:21.8,14702,Female,3,Some High School,Standard,Not completed,54,53,45,45
15:39.0,21449,Female,3,Some College,Free or Reduced,Not completed,65,66,55,63
16:56.1,19261,Male,2,Some High School,Free or Reduced,Not completed,49,52,55,59
18:13.3,1592,Male,1,Some College,Free or Reduced,Not completed,47,33,43,35
19:30.5,14133,Male,2,Some College,Standard,Not completed,64,61,69,77
20:47.7,13042,Male,2,Associates,Free or Reduced,Not completed,47,43,50,54
22:04.8,15948,Female,3,Some High School,Standard,Completed,85,90,80,78
23:22.0,24084,Female,3,Some College,Free or Reduced,Completed,88,88,75,75
24:39.2,8637,Male,2,Bachelors,Standard,Not completed,89,87,92,94
25:56.4,1082,Female,0,Some High School,Free or Reduced,Not completed,65,70,58,57
27:13.5,4374,Male,0,Some High School,Standard,Not completed,54,53,60,57
28:30.7,28497,Male,5,Associates,Standard,Completed,64,61,72,67
29:47.9,3221,Female,3,Associates,Free or Reduced,Completed,75,83,68,50
31:05.1,7852,Male,3,High School,Free or Reduced,Not completed,39,35,43,47
32:22.2,22242,Female,3,Masters,Free or Reduced,Not completed,86,86,75,76
33:39.4,2303,Male,1,Associates,Free or Reduced,Not completed,57,55,58,53
34:56.6,19373,Male,2,Some College,Standard,Not completed,38,40,46,44
36:13.8,15182,Female,2,Some College,Standard,Completed,77,82,68,71
37:30.9,3546,Female,2,Masters,Standard,Completed,84,91,81,71
38:48.1,17056,Male,2,Some High School,Standard,Completed,49,47,54,47
40:05.3,15362,Male,1,Masters,Free or Reduced,Not completed,41,36,43,42
41:22.5,10596,Male,1,Masters,Standard,Not completed,45,49,53,47
42:39.6,20632,Female,2,High School,Free or Reduced,Not completed,76,75,67,61
43:56.8,6867,Female,2,Some High School,Standard,Not completed,69,66,60,61
45:14.0,6512,Female,2,Some College,Free or Reduced,Completed,64,64,54,51
46:31.1,12787,Male,3,Bachelors,Standard,Not completed,90,97,94,90
47:48.3,6194,Male,3,High School,Standard,Not completed,57,57,64,69
49:05.5,28160,Female,3,High School,Standard,Completed,72,74,64,56
50:22.7,21603,Male,2,Some College,Free or Reduced,Completed,58,59,61,51
51:39.8,2713,Male,2,Bachelors,Free or Reduced,Not completed,57,49,55,61
52:57.0,6156,Female,2,Masters,Free or Reduced,Not completed,86,88,75,68
54:14.2,12841,Female,1,Some College,Standard,Not completed,67,65,58,61
55:31.4,6347,Male,2,Some High School,Standard,Not completed,64,59,68,73
56:48.5,21371,Male,5,Some College,Standard,Not completed,52,50,59,63
58:05.7,11143,Female,2,High School,Free or Reduced,Completed,46,41,36,28
59:22.9,14521,Male,3,Bachelors,Free or Reduced,Completed,43,52,52,50
00:40.1,27073,Female,2,Some High School,Standard,Completed,87,86,75,76
01:57.2,7018,Male,2,Associates,Standard,Completed,74,77,77,77
03:14.4,1904,Male,1,Some High School,Standard,Completed,61,56,62,60
04:31.6,5725,Male,1,High School,Free or Reduced,Not completed,26,22,30,39
05:48.8,8260,Male,3,Some College,Free or Reduced,Not completed,55,54,56,57
07:05.9,22914,Female,1,Some College,Standard,Not completed,90,85,75,84
08:23.1,25700,Female,1,Associates,Free or Reduced,Not completed,71,66,56,56
09:40.3,21915,Male,3,Some College,Standard,Not completed,56,55,64,56
10:57.5,434,Male,2,Some High School,Standard,Not completed,66,66,72,73
12:14.6,24397,Female,1,Some High School,Free or Reduced,Completed,84,78,72,69
13:31.8,23920,Male,5,Some College,Free or Reduced,Not completed,58,55,59,62
14:49.0,4856,Male,2,Associates,Free or Reduced,Not completed,88,80,82,86
16:06.2,27685,Male,2,Associates,Standard,Completed,66,62,69,59
17:23.3,30001,Female,2,Associates,Standard,Completed,77,81,68,74
18:40.5,8986,Female,5,Masters,Standard,Completed,86,93,83,92
19:57.7,2834,Male,2,High School,Standard,Not completed,55,55,62,68
21:14.9,2203,Female,1,Some High School,Standard,Completed,62,56,51,46
22:32.0,3445,Male,1,Some College,Standard,Not completed,65,72,73,75
23:49.2,16496,Male,0,High School,Standard,Not completed,89,81,87,85
25:06.4,13657,Female,1,Associates,Standard,Not completed,90,84,75,74
26:23.6,28631,Male,3,Bachelors,Standard,Not completed,72,73,76,71
27:40.7,6962,Female,5,High School,Standard,Not completed,96,97,88,90
28:57.9,8701,Male,2,Masters,Free or Reduced,Not completed,48,48,54,51
30:15.1,7506,Male,2,Associates,Standard,Not completed,58,55,63,66
31:32.3,4280,Male,5,Associates,Standard,Not completed,49,49,57,55
32:49.4,3767,Male,2,Associates,Standard,Not completed,60,54,63,62
34:06.6,27739,Male,2,Some College,Standard,Completed,85,81,85,84
35:23.8,26070,Female,2,High School,Free or Reduced,Not completed,59,53,45,47
36:41.0,22235,Male,3,Some College,Standard,Not completed,55,52,60,56
37:58.1,8753,Female,3,Some College,Standard,Not completed,74,75,68,66
39:15.3,16497,Female,3,High School,Standard,Completed,72,73,64,57
40:32.5,20510,Female,3,Some College,Standard,Not completed,37,38,31,32
41:49.7,8722,Male,1,Some College,Standard,Not completed,52,51,58,58
43:06.8,15174,Male,3,Bachelors,Standard,Completed,75,87,79,83
44:24.0,11103,Female,0,Some College,Standard,Not completed,63,65,57,62
45:41.2,19039,Female,0,Bachelors,Free or Reduced,Not completed,65,67,56,63
46:58.4,743,Female,2,Associates,Standard,Completed,73,72,61,59
48:15.5,9326,Male,1,Some College,Standard,Not completed,54,50,58,57
49:32.7,24598,Female,3,Some High School,Free or Reduced,Not completed,80,80,72,66
50:49.9,5378,Male,2,Associates,Standard,Not completed,53,50,58,71
52:07.1,17847,Female,2,Some High School,Standard,Completed,69,72,61,62
53:24.2,10407,Female,3,High School,Standard,Completed,75,78,67,73
54:41.4,3238,Male,2,Some College,Free or Reduced,Not completed,64,62,68,70
55:58.6,15175,Female,2,Some High School,Standard,Not completed,64,55,51,62
57:15.8,7240,Female,2,High School,Free or Reduced,Completed,70,71,57,55
58:32.9,14180,Female,5,Bachelors,Free or Reduced,Not completed,72,68,62,64
59:50.1,4237,Male,5,Some High School,Standard,Not completed,60,55,65,71
01:07.3,932,Male,3,Associates,Free or Reduced,Completed,71,73,72,61
02:24.5,14284,Female,2,Some College,Standard,Not completed,61,71,59,73
03:41.6,8382,Female,3,Bachelors,Free or Reduced,Completed,79,78,70,49
04:58.8,10888,Male,2,Bachelors,Standard,Not completed,78,79,80,86
06:16.0,26562,Female,5,Bachelors,Standard,Completed,87,92,82,87
07:33.2,29111,Male,2,Some High School,Standard,Not completed,63,55,63,70
08:50.3,17863,Male,3,Associates,Free or Reduced,Completed,75,71,72,74
10:07.5,3484,Female,2,Masters,Standard,Not completed,72,71,62,67
11:24.7,24438,Male,0,Bachelors,Free or Reduced,Not completed,59,50,59,55
12:41.9,16185,Male,5,Bachelors,Free or Reduced,Not completed,50,48,55,67
13:59.0,9709,Male,1,High School,Standard,Not completed,59,51,61,67
15:16.2,24825,Female,5,Some College,Free or Reduced,Not completed,75,74,71,74
16:33.4,29329,Female,1,Some College,Standard,Not completed,59,61,52,52
17:50.6,22105,Male,2,Associates,Standard,Completed,87,93,91,92
19:07.7,1368,Female,1,High School,Free or Reduced,Not completed,31,29,26,23
20:24.9,7590,Male,5,Some College,Standard,Completed,58,62,69,73
21:42.1,4204,Male,2,Some College,Standard,Not completed,55,51,59,55
22:59.2,12210,Female,3,Some College,Free or Reduced,Completed,97,97,88,81
24:16.4,29016,Male,1,Some College,Free or Reduced,Not completed,59,53,60,55
25:33.6,1547,Female,2,High School,Standard,Not completed,81,80,71,75
26:50.8,24682,Male,2,Associates,Standard,Completed,63,69,70,71
28:07.9,29410,Female,2,High School,Standard,Not completed,73,70,61,70
29:25.1,19375,Female,3,Some High School,Standard,Completed,89,91,81,83
30:42.3,12200,Female,5,Bachelors,Standard,Completed,98,96,88,77
31:59.5,14765,Female,2,Some College,Free or Reduced,Not completed,40,36,30,33
33:16.6,10712,Female,3,Some High School,Standard,Not completed,79,83,73,85
34:33.8,7066,Female,3,Some College,Standard,Not completed,86,90,80,76
35:51.0,20493,Male,2,Some High School,Free or Reduced,Completed,65,55,62,58
37:08.2,10010,Male,1,High School,Free or Reduced,Not completed,45,44,50,49
38:25.3,20967,Female,5,Associates,Standard,Completed,72,78,69,78
39:42.5,18633,Female,2,Bachelors,Free or Reduced,Completed,77,79,67,68
40:59.7,7479,Male,2,Associates,Free or Reduced,Not completed,62,67,69,67
42:16.9,8545,Female,3,High School,Standard,Not completed,74,81,71,72
43:34.0,1285,Male,2,Masters,Free or Reduced,Not completed,60,62,67,61
44:51.2,24656,Male,5,High School,Standard,Not completed,70,62,74,75
46:08.4,9274,Male,3,Some High School,Standard,Completed,83,83,89,82
47:25.6,9445,Male,2,Masters,Standard,Not completed,83,90,89,95
48:42.7,8825,Female,2,Associates,Free or Reduced,Not completed,67,71,58,62
49:59.9,1935,Female,3,Some College,Free or Reduced,Not completed,68,63,57,63
51:17.1,20514,Male,5,High School,Free or Reduced,Not completed,58,47,56,76
52:34.3,4899,Female,1,Some High School,Standard,Completed,93,89,77,73
53:51.4,22948,Male,3,High School,Free or Reduced,Not completed,57,57,59,54
55:08.6,28766,Male,3,Some College,Free or Reduced,Completed,63,65,67,66
56:25.8,10662,Female,3,Some High School,Standard,Completed,86,93,82,84
57:43.0,13754,Male,2,Associates,Standard,Not completed,66,62,70,65
59:00.1,3991,Female,5,Some High School,Standard,Completed,69,74,67,59
00:17.3,3447,Female,1,High School,Standard,Not completed,63,69,58,67
01:34.5,14221,Male,2,Masters,Free or Reduced,Completed,59,55,60,54
02:51.7,28984,Male,0,Associates,Free or Reduced,Not completed,62,55,62,60
04:08.8,1185,Female,3,Some College,Free or Reduced,Not completed,71,71,59,52
05:26.0,7836,Male,1,Some High School,Standard,Not completed,56,49,57,67
06:43.2,8970,Male,3,Some High School,Standard,Completed,65,65,71,69
08:00.4,3021,Male,3,Some College,Standard,Completed,66,71,72,69
09:17.5,9368,Female,2,Associates,Standard,Not completed,75,77,69,70
10:34.7,8527,Male,3,Some College,Free or Reduced,Not completed,66,65,69,66
11:51.9,13996,Male,2,Associates,Standard,Not completed,71,69,75,74
13:09.1,20136,Female,3,High School,Standard,Completed,85,81,72,69
14:26.2,9955,Male,1,Some College,Standard,Not completed,50,47,56,52
15:43.4,6211,Male,2,Bachelors,Standard,Completed,83,84,88,74
17:00.6,19165,Male,1,Associates,Standard,Completed,80,76,84,74
18:17.8,21519,Male,1,High School,Free or Reduced,Not completed,47,48,53,58
19:34.9,15402,Male,5,Bachelors,Standard,Completed,100,99,96,97
20:52.1,24896,Female,2,Associates,Free or Reduced,Completed,65,62,50,56
22:09.3,4595,Female,2,Bachelors,Free or Reduced,Not completed,54,56,46,46
23:26.5,15068,Female,3,Associates,Standard,Completed,58,57,51,45
24:43.6,13349,Female,2,Associates,Free or Reduced,Not completed,70,76,67,74
26:00.8,18590,Female,2,Associates,Standard,Not completed,93,85,76,81
27:18.0,12084,Female,3,Masters,Free or Reduced,Not completed,86,88,75,81
28:35.2,13661,Male,2,Associates,Free or Reduced,Not completed,62,58,61,63
29:52.3,13513,Male,5,Associates,Free or Reduced,Not completed,51,47,55,63
31:09.5,26311,Male,5,Some College,Standard,Not completed,59,61,70,76
32:26.7,18828,Male,5,Associates,Standard,Completed,89,87,93,98
33:43.9,17311,Male,3,Associates,Free or Reduced,Not completed,47,50,54,50
35:01.0,21107,Male,5,Masters,Free or Reduced,Not completed,80,68,83,82
36:18.2,12194,Male,3,Bachelors,Standard,Not completed,94,91,93,100
37:35.4,29000,Female,0,Bachelors,Free or Reduced,Completed,86,90,79,74
38:52.6,10330,Male,3,Some College,Standard,Not completed,49,43,53,55
40:09.7,9123,Male,3,Masters,Standard,Not completed,59,63,68,72
41:26.9,16520,Male,1,Some High School,Free or Reduced,Not completed,23,19,30,22
42:44.1,5142,Male,3,Bachelors,Standard,Completed,68,67,72,68
44:01.3,15513,Female,3,Some College,Standard,Not completed,73,71,62,62
45:18.4,30236,Female,2,Bachelors,Free or Reduced,Not completed,60,59,49,54
46:35.6,4993,Male,2,Some High School,Free or Reduced,Not completed,45,30,40,36
47:52.8,20342,Female,2,High School,Standard,Not completed,62,58,52,51
49:10.0,13347,Female,3,Masters,Standard,Not completed,53,52,45,44
50:27.1,3811,Female,2,High School,Standard,Completed,69,73,64,68
51:44.3,14615,Female,5,Associates,Standard,Not completed,88,89,80,93
53:01.5,13123,Female,3,Masters,Standard,Completed,76,82,68,71
54:18.7,2291,Male,2,Associates,Free or Reduced,Completed,70,70,71,63
55:35.8,1216,Female,2,Some College,Standard,Not completed,69,75,67,65
56:53.0,20807,Male,3,Associates,Free or Reduced,Completed,71,82,72,74
58:10.2,20303,Male,3,Some College,Free or Reduced,Completed,63,64,67,59
59:27.3,3603,Female,5,Masters,Standard,Completed,93,93,85,83
00:44.5,13286,Female,5,Some College,Standard,Not completed,53,53,46,56
02:01.7,23359,Female,2,Some College,Free or Reduced,Not completed,57,50,45,38
03:18.9,28405,Male,2,Associates,Standard,Completed,75,81,78,92
04:36.0,25029,Male,5,Some College,Standard,Not completed,71,69,84,81
05:53.2,10705,Female,3,Some High School,Standard,Completed,78,77,67,61
07:10.4,24776,Male,0,Associates,Free or Reduced,Completed,54,61,59,48
08:27.6,20679,Female,3,Some High School,Standard,Not completed,75,77,69,76
09:44.7,1659,Female,3,Associates,Standard,Completed,72,73,64,50
11:01.9,10262,Male,1,High School,Standard,Completed,37,37,43,41
12:19.1,25025,Female,5,Some High School,Standard,Not completed,67,69,63,69
13:36.3,29391,Male,5,Some High School,Standard,Not completed,90,83,93,96
14:53.4,842,Female,1,High School,Free or Reduced,Completed,44,36,31,23
16:10.6,2977,Male,2,High School,Free or Reduced,Completed,51,49,52,50
17:27.8,7408,Male,3,Associates,Free or Reduced,Not completed,58,56,59,51
18:45.0,12218,Female,5,Some College,Standard,Not completed,94,93,86,89
20:02.1,12274,Male,2,Associates,Free or Reduced,Not completed,76,71,73,69
21:19.3,19875,Female,3,Associates,Standard,Completed,93,99,89,87
22:36.5,18197,Male,2,Bachelors,Standard,Completed,76,77,79,75
23:53.7,2091,Female,2,High School,Standard,Not completed,75,72,62,71
25:10.8,27383,Male,1,High School,Free or Reduced,Not completed,52,38,47,55
26:28.0,29477,Female,0,Some College,Standard,Not completed,90,93,82,94
27:45.2,19452,Male,2,Bachelors,Free or Reduced,Completed,44,41,47,42
29:02.4,6367,Male,5,Bachelors,Standard,Completed,81,83,88,93
30:19.5,3063,Male,3,Some College,Standard,Completed,71,75,75,72
31:36.7,23381,Female,2,Associates,Free or Reduced,Completed,66,68,56,49
32:53.9,9191,Male,5,Some College,Standard,Completed,77,78,87,82
34:11.1,791,Female,3,Some College,Free or Reduced,Not completed,66,70,58,60
35:28.2,11000,Male,1,High School,Standard,Completed,67,64,71,69
36:45.4,12456,Female,1,Some College,Free or Reduced,Not completed,67,69,58,55
38:02.6,30586,Male,1,Bachelors,Standard,Not completed,53,52,59,56
39:19.8,2633,Female,0,Some College,Standard,Not completed,71,74,66,78
40:36.9,3297,Female,2,Bachelors,Standard,Completed,75,76,67,67
41:54.1,7155,Female,1,Bachelors,Standard,Not completed,60,59,52,52
43:11.3,24388,Male,5,Some High School,Free or Reduced,Completed,84,74,87,83
44:28.5,30483,Male,3,Associates,Free or Reduced,Completed,86,81,82,81
45:45.6,11412,Female,2,Some College,Free or Reduced,Not completed,78,72,61,62
47:02.8,5521,Female,3,Some College,Standard,Not completed,73,69,62,51
48:20.0,6004,Female,5,Some High School,Free or Reduced,Completed,62,56,51,55
49:37.2,23747,Male,1,Masters,Free or Reduced,Completed,61,63,66,48
50:54.3,29917,Female,1,High School,Standard,Not completed,59,60,52,53
52:11.5,4100,Female,1,High School,Standard,Not completed,41,43,37,38
53:28.7,7926,Male,0,High School,Standard,Not completed,59,55,63,60
54:45.9,21375,Female,1,High School,Standard,Not completed,55,51,44,49
56:03.0,15035,Female,3,High School,Standard,Not completed,77,76,69,76
57:20.2,26518,Female,1,Associates,Free or Reduced,Not completed,74,66,57,49
58:37.4,11092,Female,2,Some High School,Standard,Not completed,62,59,52,48
59:54.6,21720,Male,1,Bachelors,Standard,Not completed,37,40,45,47
01:11.7,17401,Male,3,Some High School,Standard,Not completed,83,75,86,76
02:28.9,15778,Male,5,Some College,Standard,Completed,90,91,93,97
03:46.1,14,Female,0,Masters,Standard,Not completed,53,58,48,50
05:03.3,18819,Male,5,High School,Standard,Not completed,77,75,87,84
06:20.4,4778,Female,1,High School,Standard,Not completed,68,58,57,50
07:37.6,2792,Female,5,High School,Standard,Not completed,79,74,72,78
08:54.8,29339,Female,2,Masters,Standard,Not completed,89,90,80,82
10:12.0,11119,Female,1,Bachelors,Standard,Not completed,75,75,67,70
11:29.1,20164,Male,3,Some College,Standard,Not completed,88,90,91,96
12:46.3,21821,Male,0,Bachelors,Standard,Completed,60,64,68,66
14:03.5,5922,Male,2,Some High School,Free or Reduced,Not completed,54,45,54,46
15:20.7,23492,Female,1,High School,Free or Reduced,Completed,74,79,67,52
16:37.8,20030,Male,1,Masters,Free or Reduced,Not completed,60,62,67,61
17:55.0,20867,Male,1,High School,Free or Reduced,Not completed,45,42,48,40
19:12.2,9881,Female,5,Bachelors,Free or Reduced,Not completed,97,92,87,89
20:29.4,8067,Female,3,Some College,Standard,Completed,97,100,92,83
21:46.5,27807,Male,1,High School,Standard,Completed,43,44,50,45
23:03.7,26252,Male,2,Some College,Free or Reduced,Completed,84,82,81,92
24:20.9,28158,Female,5,Some College,Free or Reduced,Completed,64,68,59,51
25:38.1,98,Female,3,Some College,Free or Reduced,Not completed,67,62,53,58
26:55.2,2606,Female,2,High School,Free or Reduced,Completed,71,71,57,64
28:12.4,11050,Male,5,Bachelors,Standard,Not completed,75,71,85,85
29:29.6,18698,Male,3,Some High School,Standard,Completed,83,82,86,87
30:46.7,24567,Male,3,Bachelors,Free or Reduced,Not completed,77,84,75,94
32:03.9,22994,Female,2,High School,Standard,Completed,78,80,68,74
33:21.1,7038,Male,2,Some College,Free or Reduced,Not completed,74,70,72,73
34:38.3,25653,Male,3,Some College,Standard,Not completed,60,56,64,58
35:55.4,5,Female,1,Associates,Standard,Not completed,83,78,72,71
37:12.6,22113,Female,3,Bachelors,Standard,Not completed,82,81,72,71
38:29.8,24989,Female,3,Associates,Free or Reduced,Completed,60,59,49,39
39:47.0,5012,Male,0,Associates,Free or Reduced,Completed,74,69,72,51
41:04.1,22178,Female,3,Some College,Standard,Not completed,68,62,58,55
42:21.3,19863,Female,1,Bachelors,Standard,Not completed,79,77,71,67
43:38.5,5413,Female,1,Some College,Standard,Completed,79,88,75,66
44:55.7,8803,Male,1,Associates,Standard,Not completed,54,61,65,64
46:12.8,461,Male,1,Some College,Free or Reduced,Not completed,54,45,54,54
47:30.0,18506,Male,1,High School,Standard,Not completed,48,38,46,44
48:47.2,440,Female,2,Some College,Standard,Completed,81,79,71,67
50:04.4,29906,Female,3,Some High School,Free or Reduced,Not completed,50,50,44,37
51:21.5,15397,Female,2,Some High School,Standard,Not completed,59,63,56,59
52:38.7,23066,Female,3,Some College,Free or Reduced,Completed,42,53,41,41
53:55.9,23712,Male,1,High School,Standard,Completed,67,67,73,72
55:13.1,27923,Female,2,Some High School,Free or Reduced,Not completed,57,53,45,41
56:30.2,29621,Male,5,Masters,Standard,Not completed,84,86,92,91
57:47.4,11554,Female,2,Some College,Free or Reduced,Completed,73,75,64,53
59:04.6,19740,Female,2,Some College,Standard,Not completed,78,74,67,68
00:21.8,1938,Female,1,Bachelors,Standard,Not completed,72,73,67,72
01:38.9,4215,Female,1,Masters,Free or Reduced,Not completed,87,85,75,83
02:56.1,9117,Male,5,Masters,Standard,Not completed,73,72,85,92
04:13.3,16253,Male,3,Some College,Free or Reduced,Not completed,52,50,55,59
05:30.5,4870,Female,3,High School,Standard,Not completed,56,58,50,55
06:47.6,22670,Male,1,High School,Free or Reduced,Not completed,50,47,55,54
08:04.8,29254,Male,2,High School,Standard,Not completed,63,61,68,73
09:22.0,12069,Female,1,Some College,Free or Reduced,Not completed,40,30,27,21
10:39.2,7975,Female,5,Associates,Standard,Not completed,87,84,79,70
11:56.3,19983,Male,2,Associates,Free or Reduced,Not completed,55,44,53,48
13:13.5,27972,Male,3,Associates,Standard,Not completed,92,92,94,100
14:30.7,26905,Male,5,Bachelors,Standard,Completed,80,80,88,100
15:47.9,11076,Female,3,Associates,Free or Reduced,Not completed,88,84,75,66
17:05.0,25526,Female,2,Some High School,Standard,Completed,88,89,76,74
18:22.2,7704,Female,2,Some High School,Standard,Not completed,53,51,45,41
19:39.4,23550,Female,5,Some High School,Standard,Not completed,74,70,64,74
20:56.6,30131,Male,1,Bachelors,Free or Reduced,Not completed,75,72,73,68
22:13.7,17552,Male,1,Some High School,Standard,Not completed,53,53,60,65
23:30.9,5069,Female,3,High School,Standard,Not completed,54,60,48,61
24:48.1,13690,Female,0,Bachelors,Standard,Not completed,100,97,88,86
26:05.3,19193,Male,3,High School,Free or Reduced,Completed,55,62,62,55
27:22.4,7222,Male,5,Some College,Standard,Not completed,65,64,74,68
28:39.6,9408,Female,1,Some College,Standard,Not completed,86,92,82,93
29:56.8,26730,Female,1,Some College,Standard,Completed,72,76,66,57
31:14.0,879,Female,3,Associates,Standard,Not completed,76,74,67,64
32:31.1,18559,Female,5,Bachelors,Free or Reduced,Not completed,63,68,60,61
33:48.3,19636,Male,3,Some College,Standard,Not completed,41,46,53,42
35:05.5,12557,Female,1,Some High School,Standard,Not completed,63,62,52,62
36:22.7,27017,Female,2,High School,Standard,Completed,71,74,64,61
37:39.8,5465,Female,1,Some College,Standard,Not completed,75,77,69,69
38:57.0,17986,Female,5,Associates,Standard,Completed,74,71,63,69
40:14.2,7511,Female,2,Bachelors,Standard,Completed,92,92,84,80
41:31.4,16245,Female,1,Some College,Standard,Not completed,80,75,69,63
42:48.5,12897,Male,3,High School,Free or Reduced,Not completed,56,56,57,61
44:05.7,7664,Female,3,Some High School,Standard,Not completed,55,59,48,52
45:22.9,13119,Male,1,Bachelors,Standard,Not completed,52,55,62,61
46:40.1,22585,Female,3,Some High School,Standard,Not completed,58,60,51,59
47:57.2,568,Male,1,High School,Free or Reduced,Not completed,48,47,53,63
49:14.4,30111,Male,5,High School,Free or Reduced,Not completed,42,39,45,54
50:31.6,18715,Female,2,Bachelors,Standard,Not completed,85,86,75,72
51:48.8,21275,Male,2,Bachelors,Free or Reduced,Not completed,60,64,67,78
53:05.9,6457,Male,3,Bachelors,Standard,Completed,97,100,96,94
54:23.1,20325,Male,2,Some High School,Free or Reduced,Not completed,54,50,55,52
55:40.3,9501,Female,3,Some High School,Free or Reduced,Not completed,39,37,32,26
56:57.5,15005,Female,2,Associates,Standard,Not completed,85,87,75,80
58:14.6,19904,Male,3,Masters,Free or Reduced,Not completed,47,48,53,49
59:31.8,10835,Male,1,Some High School,Standard,Not completed,74,72,77,83
00:49.0,28895,Male,3,Associates,Free or Reduced,Not completed,75,68,72,68
02:06.2,13445,Male,2,Some High School,Standard,Completed,56,59,64,67
03:23.3,7181,Male,3,Some College,Standard,Not completed,70,68,74,74
04:40.5,21333,Male,1,Masters,Standard,Completed,89,90,92,88
05:57.7,27630,Male,0,Bachelors,Free or Reduced,Not completed,66,62,68,68
07:14.8,8046,Female,1,Some College,Free or Reduced,Completed,67,74,63,54
08:32.0,12907,Female,2,Associates,Standard,Not completed,85,81,72,68
09:49.2,8302,Female,2,High School,Standard,Completed,71,71,59,60
11:06.4,25539,Female,2,Some High School,Free or Reduced,Completed,73,77,66,68
12:23.5,23875,Female,1,High School,Standard,Not completed,45,42,36,35
13:40.7,2333,Female,3,Some College,Standard,Completed,100,100,92,91
14:57.9,30129,Male,0,Some High School,Standard,Not completed,52,46,56,61
16:15.1,29782,Female,1,Some College,Standard,Not completed,100,91,85,83
17:32.2,9081,Female,3,Bachelors,Standard,Completed,96,99,91,75
18:49.4,29160,Female,1,High School,Standard,Completed,72,66,59,59
20:06.6,2525,Male,2,Some College,Free or Reduced,Not completed,60,61,65,65
21:23.8,15505,Female,0,Some High School,Free or Reduced,Completed,63,65,53,51
22:40.9,9876,Male,1,Some College,Standard,Not completed,73,77,77,77
23:58.1,29530,Male,5,Some High School,Standard,Completed,63,66,74,70
25:15.3,19746,Male,5,Some College,Free or Reduced,Completed,77,73,78,69
26:32.5,13688,Female,1,Some College,Standard,Completed,66,75,62,67
27:49.6,13727,Male,1,High School,Standard,Not completed,81,74,84,80
29:06.8,20464,Female,2,High School,Standard,Not completed,43,43,37,45
30:24.0,6489,Female,2,Some College,Free or Reduced,Completed,82,85,75,75
31:41.2,23065,Female,3,Bachelors,Free or Reduced,Not completed,83,81,72,71
32:58.3,4454,Female,0,Bachelors,Free or Reduced,Not completed,67,68,57,54
34:15.5,16561,Male,1,Associates,Free or Reduced,Not completed,70,68,72,77
