Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
2024-11-12 17:39:04.350097975,26400,Male,1,Masters,Standard,Not completed,94,85,92.0,98
2024-11-12 17:40:57.217504898,1015,Male,0,Masters,Standard,Not completed,91,91,92.0,85
2024-11-12 17:42:50.084911822,5124,Female,2,Some High School,Standard,Not completed,81,82,72.0,71
2024-11-12 17:44:42.952318745,29548,Male,1,Masters,Standard,Not completed,65,61,69.0,75
2024-11-12 17:46:35.819725669,23802,Female,2,Some High School,Standard,Completed,89,89,76.0,78
2024-11-12 17:48:28.687132593,23793,Female,3,Some College,Standard,Not completed,85,93,83.0,89
2024-11-12 17:50:21.554539516,25373,Female,3,Bachelors,Standard,Not completed,80,77,72.0,81
2024-11-12 17:52:14.421946440,19255,Female,3,Masters,Standard,Not completed,66,63,58.0,61
2024-11-12 17:54:07.289353363,9,Female,1,High School,Free or Reduced,Not completed,60,50,45.0,38
2024-11-12 17:56:00.156760287,10136,Female,1,Associates,Standard,Not completed,54,55,46.0,45
2024-11-12 17:57:53.024167210,18222,Male,3,High School,Standard,Not completed,62,57,64.0,66
2024-11-12 17:59:45.891574134,4804,Female,5,High School,Standard,Not completed,75,76,72.0,82
2024-11-12 18:01:38.758981058,16639,Male,3,Some High School,Standard,Not completed,86,79,86.0,79
2024-11-12 18:03:31.626387981,23410,Male,2,Bachelors,Standard,Not completed,36,37,44.0,40
2024-11-12 18:05:24.493794905,5713,Male,2,Bachelors,Standard,Completed,77,77,80.0,80
2024-11-12 18:07:17.361201828,12677,Female,3,Associates,Standard,Not completed,85,83,74.0,72
2024-11-12 18:09:10.228608752,19708,Male,1,Some High School,Free or Reduced,Completed,51,49,52.0,49
2024-11-12 18:11:03.096015676,24098,Female,2,High School,Free or Reduced,Completed,90,89,76.0,85
2024-11-12 18:12:55.963422599,1581,Male,1,Some College,Standard,Completed,81,85,84.0,79
2024-11-12 18:14:48.830829523,27532,Female,1,Some College,Free or Reduced,Not completed,46,44,38.0,28
2024-11-12 18:16:41.698236446,17308,Male,5,Some High School,Standard,Completed,83,78,89.0,79
2024-11-12 18:18:34.565643370,2779,Male,3,Associates,Free or Reduced,Not completed,55,49,55.0,52
2024-11-12 18:20:27.433050293,27084,Female,2,High School,Standard,Completed,71,73,63.0,51
2024-11-12 18:22:20.300457217,24275,Female,2,Associates,Standard,Completed,74,79,67.0,66
2024-11-12 18:24:13.167864141,22516,Male,2,Some High School,Standard,Completed,73,77,77.0,69
2024-11-12 18:26:06.035271064,13216,Male,2,High School,Standard,Completed,70,74,75.0,85
2024-11-12 18:27:58.902677988,5320,Male,0,Bachelors,Standard,Not completed,78,76,80.0,90
2024-11-12 18:29:51.770084911,7312,Female,1,Associates,Standard,Not completed,74,69,61.0,66
2024-11-12 18:31:44.637491835,23486,Male,3,Some College,Standard,Not completed,51,55,63.0,77
2024-11-12 18:33:37.504898758,14837,Male,2,Some College,Free or Reduced,Completed,78,81,74.0,71
2024-11-12 18:35:30.372305682,6042,Female,0,Associates,Standard,Not completed,70,72,62.0,72
2024-11-12 18:37:23.239712606,20159,Male,1,Associates,Free or Reduced,Not completed,55,54,56.0,56
2024-11-12 18:39:16.107119529,4835,Female,0,Associates,Standard,Not completed,92,89,77.0,78
2024-11-12 18:41:08.974526453,28712,Female,1,Some High School,Free or Reduced,Not completed,46,51,43.0,48
2024-11-12 18:43:01.841933376,4964,Male,3,Associates,Standard,Not completed,34,32,43.0,45
2024-11-12 18:44:54.709340300,27355,Female,2,Some High School,Standard,Not completed,60,66,57.0,55
2024-11-12 18:46:47.576747224,539,Male,0,Associates,Standard,Completed,92,86,92.0,97
2024-11-12 18:48:40.444154147,7483,Female,0,Associates,Standard,Not completed,83,80,72.0,77
2024-11-12 18:50:33.311561071,19129,Female,5,Some High School,Standard,Completed,88,93,82.0,80
2024-11-12 18:52:26.178967994,3719,Male,2,Some College,Standard,Not completed,53,49,56.0,51
2024-11-12 18:54:19.046374918,29938,Female,2,Some College,Free or Reduced,Not completed,44,52,43.0,47
2024-11-12 18:56:11.913781841,23203,Female,1,Some High School,Standard,Not completed,56,58,50.0,53
2024-11-12 18:58:04.781188765,13659,Female,1,Bachelors,Standard,Completed,57,63,52.0,44
2024-11-12 18:59:57.648595689,9337,Male,3,Associates,Standard,Completed,84,91,91.0,92
2024-11-12 19:01:50.516002612,29703,Female,2,Some College,Free or Reduced,Not completed,59,62,50.0,55
2024-11-12 19:03:43.383409536,20852,Male,3,Associates,Standard,Completed,90,95,94.0,99
2024-11-12 19:05:36.250816459,667,Female,1,Bachelors,Free or Reduced,Not completed,85,87,75.0,77
2024-11-12 19:07:29.118223383,23959,Female,1,Some High School,Standard,Not completed,60,59,52.0,58
2024-11-12 19:09:21.985630306,27595,Male,2,Some High School,Standard,Not completed,76,73,79.0,72
2024-11-12 19:11:14.853037230,24933,Male,3,Associates,Standard,Not completed,67,66,72.0,67
2024-11-12 19:13:07.720444154,21447,Male,2,Associates,Free or Reduced,Not completed,46,45,51.0,45
2024-11-12 19:15:00.587851077,11023,Female,2,High School,Free or Reduced,Completed,72,72,58.0,49
2024-11-12 19:16:53.455258001,10975,Female,1,Bachelors,Free or Reduced,Not completed,75,73,67.0,69
2024-11-12 19:18:46.322664924,1353,Male,1,Some College,Free or Reduced,Completed,52,54,55.0,55
2024-11-12 19:20:39.190071848,13323,Male,2,Some College,Standard,Completed,84,83,89.0,83
2024-11-12 19:22:32.057478772,7114,Male,2,Some High School,Standard,Not completed,70,61,71.0,73
2024-11-12 19:24:24.924885695,24504,Male,3,Some College,Standard,Not completed,85,84,89.0,88
2024-11-12 19:26:17.792292619,8662,Female,2,Bachelors,Standard,Not completed,65,57,52.0,50
2024-11-12 19:28:10.659699542,19087,Female,3,Some College,Free or Reduced,Not completed,83,80,72.0,67
2024-11-12 19:30:03.527106466,3330,Female,2,Some High School,Standard,Not completed,80,80,71.0,66
2024-11-12 19:31:56.394513389,8053,Female,3,Associates,Standard,Not completed,99,96,88.0,85
2024-11-12 19:33:49.261920313,11829,Male,3,Bachelors,Standard,Not completed,70,76,76.0,70
2024-11-12 19:35:42.129327237,9588,Male,3,High School,Standard,Completed,70,71,75.0,74
2024-11-12 19:37:34.996734160,19968,Female,0,High School,Standard,Not completed,81,72,69.0,79
2024-11-12 19:39:27.864141084,29796,Male,2,Some College,Standard,Completed,59,61,65.0,53
2024-11-12 19:41:20.731548007,5645,Male,2,Associates,Free or Reduced,Completed,70,71,71.0,70
2024-11-12 19:43:13.598954931,19760,Male,1,Some College,Standard,Not completed,56,55,62.0,62
2024-11-12 19:45:06.466361855,17640,Male,1,Associates,Standard,Not completed,69,61,70.0,73
2024-11-12 19:46:59.333768778,6190,Male,5,High School,Standard,Not completed,73,65,76.0,77
2024-11-12 19:48:52.201175702,15761,Male,5,Bachelors,Standard,Completed,100,94,96.0,98
2024-11-12 19:50:45.068582625,11704,Female,3,Masters,Standard,Not completed,95,100,91.0,88
2024-11-12 19:52:37.935989549,13843,Female,2,Associates,Free or Reduced,Not completed,65,56,49.0,42
2024-11-12 19:54:30.803396472,25826,Male,1,High School,Standard,Not completed,49,49,56.0,60
2024-11-12 19:56:23.670803396,21732,Male,2,Some High School,Standard,Not completed,68,68,74.0,74
2024-11-12 19:58:16.538210320,11003,Male,1,High School,Free or Reduced,Not completed,52,48,55.0,60
2024-11-12 20:00:09.405617243,28874,Female,1,Masters,Standard,Completed,64,68,57.0,45
2024-11-12 20:02:02.273024167,27860,Male,3,Some High School,Free or Reduced,Completed,50,52,54.0,53
2024-11-12 20:03:55.140431090,27509,Male,1,Some High School,Standard,Completed,69,63,70.0,61
2024-11-12 20:05:48.007838014,20559,Male,0,High School,Standard,Completed,51,55,61.0,58
2024-11-12 20:07:40.875244937,4910,Female,3,Masters,Free or Reduced,Not completed,69,72,60.0,62
2024-11-12 20:09:33.742651861,1852,Male,1,Masters,Standard,Not completed,79,68,82.0,78
2024-11-12 20:11:26.610058785,22700,Female,2,Masters,Standard,Not completed,66,66,58.0,59
2024-11-12 20:13:19.477465708,12972,Female,2,Associates,Free or Reduced,Not completed,69,63,56.0,61
2024-11-12 20:15:12.344872632,30424,Female,3,Some College,Standard,Not completed,87,95,83.0,80
2024-11-12 20:17:05.212279555,2105,Male,5,Associates,Standard,Completed,90,88,93.0,91
2024-11-12 20:18:58.079686479,16517,Male,2,Associates,Free or Reduced,Completed,65,60,65.0,65
2024-11-12 20:20:50.947093403,13428,Female,1,Bachelors,Free or Reduced,Completed,75,75,66.0,69
2024-11-12 20:22:43.814500326,5029,Male,5,High School,Standard,Not completed,86,76,90.0,91
2024-11-12 20:24:36.681907250,17312,Male,5,Associates,Standard,Not completed,34,31,41.0,47
2024-11-12 20:26:29.549314173,823,Female,1,High School,Free or Reduced,Not completed,87,82,72.0,71
2024-11-12 20:28:22.416721097,23960,Female,1,High School,Standard,Completed,73,78,67.0,62
2024-11-12 20:30:15.284128020,28016,Female,3,Some High School,Free or Reduced,Not completed,49,48,42.0,40
2024-11-12 20:32:08.151534944,1531,Female,2,Some College,Free or Reduced,Not completed,41,44,38.0,40
2024-11-12 20:34:01.018941868,1214,Female,1,Some College,Standard,Completed,79,86,74.0,66
2024-11-12 20:35:53.886348791,504,Female,3,Masters,Free or Reduced,Not completed,59,54,47.0,40
2024-11-12 20:37:46.753755715,28861,Male,0,High School,Standard,Not completed,59,65,71.0,78
2024-11-12 20:39:39.621162638,14683,Male,3,Some College,Standard,Completed,76,77,79.0,76
2024-11-12 20:41:32.488569562,10188,Female,2,Associates,Standard,Completed,94,93,85.0,79
2024-11-12 20:43:25.355976485,6530,Female,3,Bachelors,Standard,Completed,85,86,75.0,76
2024-11-12 20:45:18.223383409,19456,Male,2,Some High School,Free or Reduced,Not completed,19,21,31.0,29
2024-11-12 20:47:11.090790333,10150,Male,2,Some College,Standard,Not completed,69,59,69.0,65
2024-11-12 20:49:03.958197256,9576,Female,2,High School,Standard,Not completed,90,83,74.0,66
2024-11-12 20:50:56.825604180,25470,Female,2,High School,Standard,Not completed,65,61,53.0,59
2024-11-12 20:52:49.693011103,13116,Female,3,Some High School,Standard,Completed,94,96,86.0,92
2024-11-12 20:54:42.560418027,25031,Male,1,Associates,Standard,Not completed,49,48,56.0,57
2024-11-12 20:56:35.427824951,23003,Female,3,Some College,Standard,Not completed,64,71,60.0,59
2024-11-12 20:58:28.295231874,25657,Male,5,Some College,Standard,Not completed,63,59,70.0,70
2024-11-12 21:00:21.162638798,3709,Female,1,Some High School,Standard,Not completed,74,64,60.0,63
2024-11-12 21:02:14.030045721,30013,Female,3,Some College,Standard,Not completed,90,91,82.0,81
2024-11-12 21:04:06.897452645,21233,Male,5,Some High School,Standard,Not completed,76,73,86.0,92
2024-11-12 21:05:59.764859568,4748,Male,3,Bachelors,Standard,Completed,67,63,70.0,71
2024-11-12 21:07:52.632266492,20652,Male,3,Some College,Free or Reduced,Completed,66,69,70.0,72
2024-11-12 21:09:45.499673416,11714,Female,5,Some College,Standard,Not completed,88,86,79.0,83
2024-11-12 21:11:38.367080339,15485,Male,2,Masters,Free or Reduced,Not completed,65,55,63.0,65
2024-11-12 21:13:31.234487263,28710,Male,3,Associates,Free or Reduced,Not completed,61,53,61.0,66
2024-11-12 21:15:24.101894186,28178,Female,1,High School,Free or Reduced,Not completed,69,69,57.0,52
2024-11-12 21:17:16.969301110,30462,Male,1,High School,Free or Reduced,Completed,59,55,60.0,62
2024-11-12 21:19:09.836708033,25289,Female,5,Bachelors,Free or Reduced,Not completed,82,79,75.0,75
2024-11-12 21:21:02.704114957,20570,Female,1,Some High School,Standard,Not completed,70,73,66.0,65
2024-11-12 21:22:55.571521881,26790,Female,2,Masters,Free or Reduced,Not completed,62,65,54.0,58
2024-11-12 21:24:48.438928804,5301,Female,1,Some College,Standard,Not completed,55,50,45.0,48
2024-11-12 21:26:41.306335728,19307,Female,3,High School,Free or Reduced,Not completed,61,65,55.0,52
2024-11-12 21:28:34.173742651,6588,Male,2,High School,Standard,Completed,64,59,67.0,63
2024-11-12 21:30:27.041149575,1810,Male,5,Associates,Free or Reduced,Not completed,35,30,38.0,32
2024-11-12 21:32:19.908556499,19870,Female,2,Associates,Standard,Not completed,92,88,76.0,73
2024-11-12 21:34:12.775963422,23803,Female,3,Some College,Standard,Completed,71,73,63.0,56
2024-11-12 21:36:05.643370346,3141,Female,3,High School,Standard,Not completed,90,95,83.0,83
2024-11-12 21:37:58.510777269,26403,Female,5,Some College,Standard,Not completed,73,75,72.0,71
2024-11-12 21:39:51.378184193,25731,Male,2,Associates,Free or Reduced,Not completed,74,61,67.0,66
2024-11-12 21:41:44.245591116,1324,Female,2,Bachelors,Free or Reduced,Not completed,65,60,50.0,48
2024-11-12 21:43:37.112998040,4312,Male,2,Some College,Free or Reduced,Not completed,78,73,74.0,76
2024-11-12 21:45:29.980404964,7494,Female,3,Bachelors,Standard,Not completed,82,90,80.0,82
2024-11-12 21:47:22.847811887,25086,Male,5,Associates,Free or Reduced,Completed,88,81,87.0,82
2024-11-12 21:49:15.715218811,26256,Female,3,High School,Standard,Completed,96,100,91.0,93
2024-11-12 21:51:08.582625734,8691,Male,1,Masters,Standard,Not completed,54,53,60.0,54
2024-11-12 21:53:01.450032658,29881,Female,3,High School,Free or Reduced,Not completed,72,83,71.0,71
2024-11-12 21:54:54.317439581,26432,Female,5,Some High School,Standard,Not completed,77,69,64.0,65
2024-11-12 21:56:47.184846505,9580,Female,2,Associates,Standard,Not completed,79,76,69.0,68
2024-11-12 21:58:40.052253429,13807,Male,2,Associates,Free or Reduced,Completed,66,65,69.0,64
2024-11-12 22:00:32.919660352,28295,Male,2,Some College,Standard,Not completed,56,52,60.0,61
2024-11-12 22:02:25.787067276,26962,Male,3,High School,Standard,Not completed,80,73,85.0,86
2024-11-12 22:04:18.654474199,21925,Female,2,Some College,Standard,Completed,81,79,71.0,70
2024-11-12 22:06:11.521881123,27812,Male,2,Bachelors,Standard,Completed,73,82,77.0,83
2024-11-12 22:08:04.389288047,22556,Female,2,Some High School,Standard,Not completed,47,43,38.0,35
2024-11-12 22:09:57.256694970,17924,Male,5,Some College,Standard,Not completed,68,72,84.0,85
2024-11-12 22:11:50.124101894,25793,Female,3,Some College,Free or Reduced,Not completed,79,81,71.0,74
2024-11-12 22:13:42.991508817,19065,Male,2,Associates,Free or Reduced,Completed,68,69,71.0,77
2024-11-12 22:15:35.858915741,30466,Female,1,Some College,Standard,Completed,78,80,68.0,70
2024-11-12 22:17:28.726322664,27569,Female,1,Some College,Free or Reduced,Completed,82,85,75.0,73
2024-11-12 22:19:21.593729588,6313,Female,1,Some College,Standard,Not completed,58,58,51.0,56
2024-11-12 22:21:14.461136512,17575,Male,1,Some High School,Free or Reduced,Not completed,57,52,57.0,57
2024-11-12 22:23:07.328543435,13964,Female,2,Some College,Standard,Not completed,70,73,66.0,62
2024-11-12 22:25:00.195950359,21677,Male,5,Some High School,Standard,Completed,85,87,92.0,93
2024-11-12 22:26:53.063357282,1542,Male,5,Some High School,Standard,Not completed,50,45,56.0,59
2024-11-12 22:28:45.930764206,11493,Female,3,Some High School,Standard,Not completed,66,65,58.0,53
2024-11-12 22:30:38.798171129,11516,Male,1,Some College,Standard,Completed,65,62,69.0,73
2024-11-12 22:32:31.665578053,7056,Male,5,High School,Standard,Not completed,89,84,93.0,94
2024-11-12 22:34:24.532984977,2539,Female,0,Some College,Standard,Completed,92,93,84.0,88
2024-11-12 22:36:17.400391900,17337,Male,5,Some High School,Standard,Not completed,67,61,73.0,73
2024-11-12 22:38:10.267798824,23625,Female,3,Masters,Free or Reduced,Completed,72,79,66.0,67
2024-11-12 22:40:03.135205747,15368,Female,5,High School,Free or Reduced,Not completed,61,61,53.0,59
2024-11-12 22:41:56.002612671,6731,Male,0,Bachelors,Free or Reduced,Not completed,64,64,68.0,67
2024-11-12 22:43:48.870019595,4846,Male,3,Some College,Standard,Not completed,72,64,71.0,75
2024-11-12 22:45:41.737426518,6801,Male,2,Associates,Standard,Not completed,67,64,71.0,77
2024-11-12 22:47:34.604833442,24394,Female,2,Associates,Standard,Not completed,94,100,90.0,91
2024-11-12 22:49:27.472240365,4330,Female,1,Some College,Standard,Not completed,76,75,67.0,66
2024-11-12 22:51:20.339647289,8924,Male,2,Associates,Standard,Not completed,48,42,50.0,51
2024-11-12 22:53:13.207054212,5334,Male,2,Bachelors,Free or Reduced,Not completed,40,38,44.0,44
2024-11-12 22:55:06.074461136,23714,Male,5,Associates,Standard,Not completed,75,71,85.0,81
2024-11-12 22:56:58.941868060,9348,Female,5,Masters,Standard,Completed,100,99,93.0,98
2024-11-12 22:58:51.809274983,4729,Female,2,Some College,Free or Reduced,Completed,45,37,30.0,25
2024-11-12 23:00:44.676681907,27870,Female,2,Some College,Free or Reduced,Not completed,74,73,67.0,70
2024-11-12 23:02:37.544088830,22925,Female,1,Some College,Standard,Not completed,91,84,75.0,79
2024-11-12 23:04:30.411495754,11174,Female,5,Associates,Standard,Completed,78,78,69.0,63
2024-11-12 23:06:23.278902677,21689,Male,5,Associates,Standard,Not completed,72,69,84.0,83
2024-11-12 23:08:16.146309601,21545,Female,1,High School,Standard,Not completed,58,54,49.0,52
2024-11-12 23:10:09.013716525,24244,Female,3,High School,Standard,Not completed,92,94,85.0,93
2024-11-12 23:12:01.881123448,18540,Female,0,Associates,Standard,Not completed,85,83,74.0,73
2024-11-12 23:13:54.748530372,1062,Male,2,Some College,Standard,Not completed,50,45,55.0,57
2024-11-12 23:15:47.615937295,27192,Male,0,Masters,Standard,Not completed,50,45,55.0,63
2024-11-12 23:17:40.483344219,1167,Male,3,Some College,Standard,Not completed,66,70,73.0,72
2024-11-12 23:19:33.350751143,27798,Female,2,Some High School,Standard,Not completed,60,59,52.0,52
2024-11-12 23:21:26.218158066,20020,Female,3,Some College,Standard,Not completed,66,66,58.0,55
2024-11-12 23:23:19.085564990,7651,Female,2,Some College,Standard,Not completed,68,70,61.0,61
2024-11-12 23:25:11.952971913,21972,Female,1,Some High School,Free or Reduced,Not completed,65,61,50.0,47
2024-11-12 23:27:04.820378837,11130,Male,2,Associates,Standard,Completed,74,76,77.0,78
2024-11-12 23:28:57.687785760,23576,Female,2,Some College,Free or Reduced,Not completed,60,53,46.0,48
2024-11-12 23:30:50.555192684,4491,Male,0,Masters,Standard,Not completed,60,63,69.0,68
2024-11-12 23:32:43.422599608,23650,Female,3,High School,Standard,Not completed,75,69,61.0,59
2024-11-12 23:34:36.290006531,27716,Male,2,Bachelors,Standard,Not completed,79,76,83.0,84
2024-11-12 23:36:29.157413455,21364,Male,2,Associates,Standard,Not completed,92,89,93.0,92
2024-11-12 23:38:22.024820378,8335,Female,0,High School,Standard,Not completed,87,83,74.0,78
2024-11-12 23:40:14.892227302,5486,Female,1,Some College,Free or Reduced,Not completed,70,65,56.0,53
2024-11-12 23:42:07.759634226,28153,Male,1,High School,Standard,Not completed,61,63,70.0,71
2024-11-12 23:44:00.627041149,21330,Female,3,Associates,Standard,Completed,91,98,83.0,74
2024-11-12 23:45:53.494448073,19166,Female,3,Some High School,Free or Reduced,Not completed,72,66,58.0,52
2024-11-12 23:47:46.361854996,17101,Male,1,Masters,Standard,Not completed,90,88,92.0,100
2024-11-12 23:49:39.229261920,26395,Male,2,Some High School,Standard,Not completed,41,41,49.0,54
2024-11-12 23:51:32.096668843,2502,Female,5,Some College,Standard,Not completed,68,65,62.0,74
2024-11-12 23:53:24.964075767,4360,Male,1,Masters,Standard,Not completed,79,86,84.0,88
2024-11-12 23:55:17.831482691,4171,Male,5,Some High School,Standard,Not completed,82,74,89.0,97
2024-11-12 23:57:10.698889614,24466,Male,5,Some High School,Standard,Completed,90,88,93.0,98
2024-11-12 23:59:03.566296538,30276,Female,1,Some College,Standard,Not completed,61,63,57.0,57
2024-11-13 00:00:56.433703461,16779,Female,3,Some College,Standard,Not completed,89,82,73.0,77
2024-11-13 00:02:49.301110385,13923,Female,0,High School,Standard,Not completed,51,49,45.0,55
2024-11-13 00:04:42.168517308,14512,Male,3,Associates,Standard,Not completed,58,63,68.0,66
2024-11-13 00:06:35.035924232,7186,Male,5,Some High School,Standard,Not completed,87,83,92.0,100
2024-11-13 00:08:27.903331156,698,Female,3,Associates,Standard,Completed,78,79,68.0,57
2024-11-13 00:10:20.770738079,20876,Male,1,High School,Free or Reduced,Not completed,55,56,56.0,49
2024-11-13 00:12:13.638145003,17749,Male,0,Some High School,Standard,Completed,72,70,76.0,83
2024-11-13 00:14:06.505551926,29918,Female,1,Some College,Standard,Completed,68,73,64.0,70
2024-11-13 00:15:59.372958850,14191,Male,1,Some College,Standard,Not completed,52,43,53.0,47
2024-11-13 00:17:52.240365774,8787,Female,5,High School,Standard,Completed,88,90,81.0,85
2024-11-13 00:19:45.107772697,14397,Male,2,High School,Free or Reduced,Not completed,69,65,71.0,71
2024-11-13 00:21:37.975179621,12144,Female,2,High School,Standard,Completed,86,92,82.0,76
2024-11-13 00:23:30.842586544,13584,Male,2,High School,Standard,Not completed,83,81,85.0,84
2024-11-13 00:25:23.709993468,22301,Female,1,Some High School,Free or Reduced,Completed,75,76,66.0,70
2024-11-13 00:27:16.577400391,21352,Female,3,Associates,Standard,Not completed,61,59,52.0,50
2024-11-13 00:29:09.444807315,2914,Male,1,Associates,Standard,Not completed,64,55,65.0,69
2024-11-13 00:31:02.312214239,14552,Male,0,Some College,Free or Reduced,Not completed,75,70,73.0,70
2024-11-13 00:32:55.179621162,10518,Male,2,Some College,Free or Reduced,Not completed,75,62,68.0,69
2024-11-13 00:34:48.047028086,5644,Male,1,Some High School,Free or Reduced,Not completed,73,70,72.0,75
2024-11-13 00:36:40.914435009,20150,Male,3,Associates,Standard,Not completed,82,79,85.0,85
2024-11-13 00:38:33.781841933,3440,Male,0,Bachelors,Free or Reduced,Not completed,83,78,80.0,79
2024-11-13 00:40:26.649248856,12043,Male,5,Some College,Standard,Not completed,50,47,57.0,59
2024-11-13 00:42:19.516655780,28708,Female,2,Some College,Free or Reduced,Not completed,54,56,47.0,44
2024-11-13 00:44:12.384062704,7357,Male,2,Associates,Standard,Not completed,69,59,70.0,70
2024-11-13 00:46:05.251469627,23190,Male,1,Some High School,Standard,Completed,62,64,69.0,73
2024-11-13 00:47:58.118876551,26263,Male,2,Masters,Standard,Completed,66,64,70.0,74
2024-11-13 00:49:50.986283474,2143,Female,3,High School,Free or Reduced,Not completed,37,43,37.0,36
2024-11-13 00:51:43.853690398,5104,Male,2,High School,Free or Reduced,Not completed,66,61,67.0,60
2024-11-13 00:53:36.721097322,5073,Male,1,Associates,Standard,Completed,58,56,63.0,67
2024-11-13 00:55:29.588504245,17955,Female,3,Some College,Standard,Completed,92,89,76.0,68
2024-11-13 00:57:22.455911169,20463,Male,1,Associates,Free or Reduced,Not completed,65,60,66.0,63
2024-11-13 00:59:15.323318092,17506,Male,2,Some College,Free or Reduced,Not completed,47,46,52.0,51
2024-11-13 01:01:08.190725016,16048,Male,3,Some College,Free or Reduced,Completed,88,86,87.0,91
2024-11-13 01:03:01.058131939,19170,Female,3,High School,Standard,Not completed,78,76,69.0,64
2024-11-13 01:04:53.925538863,14527,Male,3,High School,Standard,Not completed,54,52,60.0,60
2024-11-13 01:06:46.792945787,2967,Male,0,Some High School,Free or Reduced,Not completed,57,48,55.0,58
2024-11-13 01:08:39.660352710,18888,Female,2,Masters,Standard,Not completed,87,87,75.0,71
2024-11-13 01:10:32.527759634,5988,Female,3,Some High School,Standard,Not completed,69,76,69.0,69
2024-11-13 01:12:25.395166557,11657,Male,2,High School,Standard,Not completed,72,66,74.0,74
2024-11-13 01:14:18.262573481,25251,Male,2,Some High School,Free or Reduced,Not completed,13,16,31.0,35
2024-11-13 01:16:11.129980404,27384,Male,2,Bachelors,Standard,Not completed,54,51,58.0,62
2024-11-13 01:18:03.997387328,23548,Male,3,Some College,Standard,Not completed,64,70,72.0,68
2024-11-13 01:19:56.864794252,27924,Male,5,Some College,Free or Reduced,Not completed,74,70,75.0,76
2024-11-13 01:21:49.732201175,728,Female,3,High School,Free or Reduced,Not completed,92,84,75.0,73
2024-11-13 01:23:42.599608099,7587,Female,5,Some College,Free or Reduced,Not completed,91,94,83.0,84
2024-11-13 01:25:35.467015022,7543,Male,3,Some College,Free or Reduced,Not completed,63,63,67.0,65
2024-11-13 01:27:28.334421946,412,Male,3,Associates,Standard,Not completed,66,60,69.0,71
2024-11-13 01:29:21.201828870,11338,Male,3,Bachelors,Free or Reduced,Completed,73,76,72.0,68
2024-11-13 01:31:14.069235793,26092,Female,3,Associates,Standard,Completed,81,88,75.0,72
2024-11-13 01:33:06.936642717,5745,Male,3,Associates,Standard,Not completed,57,59,66.0,66
2024-11-13 01:34:59.804049640,24052,Male,5,Associates,Standard,Not completed,48,46,56.0,65
2024-11-13 01:36:52.671456564,17209,Female,2,Some High School,Standard,Not completed,73,71,62.0,68
2024-11-13 01:38:45.538863487,3267,Male,5,Bachelors,Standard,Completed,69,77,84.0,89
2024-11-13 01:40:38.406270411,20358,Male,0,Bachelors,Standard,Completed,48,51,56.0,48
2024-11-13 01:42:31.273677335,8808,Female,5,High School,Free or Reduced,Completed,57,67,57.0,56
2024-11-13 01:44:24.141084258,24690,Female,2,Associates,Free or Reduced,Not completed,57,44,41.0,41
2024-11-13 01:46:17.008491182,417,Male,2,Associates,Standard,Not completed,73,67,73.0,74
2024-11-13 01:48:09.875898105,11261,Female,5,Some High School,Standard,Completed,50,54,42.0,40
2024-11-13 01:50:02.743305029,9817,Male,3,Associates,Free or Reduced,Completed,62,67,68.0,64
2024-11-13 01:51:55.610711952,15305,Male,3,Some College,Free or Reduced,Completed,63,64,67.0,56
2024-11-13 01:53:48.478118876,16281,Male,3,Some High School,Free or Reduced,Completed,72,73,72.0,69
2024-11-13 01:55:41.345525800,23132,Female,2,Associates,Standard,Not completed,74,75,68.0,70
2024-11-13 01:57:34.212932723,25351,Female,1,Bachelors,Free or Reduced,Not completed,57,58,48.0,40
2024-11-13 01:59:27.080339647,28761,Female,2,Some College,Standard,Not completed,73,74,67.0,75
2024-11-13 02:01:19.947746570,27472,Male,3,Some High School,Standard,Not completed,60,62,69.0,62
2024-11-13 02:03:12.815153494,27350,Male,5,Bachelors,Free or Reduced,Not completed,77,78,80.0,87
2024-11-13 02:05:05.682560418,2082,Male,1,Some High School,Standard,Completed,57,45,54.0,45
2024-11-13 02:06:58.549967341,25329,Female,3,Some College,Standard,Not completed,74,74,67.0,60
2024-11-13 02:08:51.417374265,27122,Female,3,High School,Standard,Not completed,68,66,60.0,61
2024-11-13 02:10:44.284781188,12161,Male,3,Some College,Standard,Completed,93,97,94.0,92
2024-11-13 02:12:37.152188112,3373,Female,5,Some High School,Standard,Not completed,73,71,65.0,66
2024-11-13 02:14:30.019595035,5726,Male,1,Some College,Standard,Not completed,75,72,78.0,80
2024-11-13 02:16:22.887001959,20491,Male,5,Some High School,Standard,Not completed,77,73,87.0,86
2024-11-13 02:18:15.754408883,10636,Female,1,Associates,Free or Reduced,Completed,62,61,50.0,48
2024-11-13 02:20:08.621815806,20764,Female,1,Bachelors,Free or Reduced,Not completed,75,73,67.0,70
2024-11-13 02:22:01.489222730,24107,Male,3,High School,Standard,Not completed,68,64,72.0,72
2024-11-13 02:23:54.356629653,17450,Male,3,High School,Free or Reduced,Not completed,63,60,65.0,59
2024-11-13 02:25:47.224036577,3913,Male,3,Some College,Free or Reduced,Completed,80,76,78.0,70
2024-11-13 02:27:40.091443500,13479,Female,3,Associates,Free or Reduced,Completed,75,81,67.0,66
2024-11-13 02:29:32.958850424,5536,Female,3,High School,Standard,Completed,84,87,75.0,76
